	Title	ViewCount
13437	What is a language that Swedes will prefer to use with Copenhagen hostel personnel?	215.0
15144	How to talk to family about their travel to my country?	214.0
12770	Request for a telephone interview	213.0
15060	How to tell friend I want to use their business idea?	213.0
14892	How to stop a girl who is talking stupid things about me and what to do in this case?	213.0
10834	How to start/keep conversations in professional conferences?	210.0
7203	Which salutation should I use in email, in which not the owner of the email replies?	210.0
14808	Tactfully finding someone's birthday you forgot?	210.0
7195	Writing supply conditions that define customer's deadline	209.0
14917	How can I approach my bipolar brother so that he would speak with me?	208.0
6596	"Is ""Can you come to the game on Saturday?"" a question or a request?"	206.0
13017	How to handle dissatisfaction with not sharing problems	203.0
15043	Communicating with spouse more clearly across cultural boundaries	201.0
10920	How do I make my friend feel that I care for her?	201.0
13231	Giving a lot of money to someone as a donation	197.0
9531	how as a third person can I deal with a friend that was in an abusive relationship?	193.0
15147	Can someone please give me some relationship advice?	192.0
10676	How to make friends in an online math community (AoPS)	191.0
7914	Saying 'Yes' while initiating a telephonic or messaging conversation	191.0
5989	Follow up to informational interview	191.0
14035	"Is ""Black American"" an acceptable term in the US?"	190.0
6654	How to Disengage From Complaining Co-Worker	188.0
15177	public transport: how to know (non-verbally) if someone needs a seat?	188.0
15049	What's the etiquette for greeting people in a formal letter?	187.0
10560	How can I tactfully ask a stranger to cover mouth when coughing?	181.0
9873	How to regain someone's attention	181.0
9559	A Europe-themed game for 5-10 people	177.0
14172	Coping or Treatment Strategies for Avoidance Behavior?	176.0
320	Does a greetings card require a return in kind?	175.0
14128	How can insecure person maintain a international long distance relationship?	175.0
13145	How do I send money as wedding gift	174.0
2117	How to communicate in a training to ensure small details done?	174.0
6997	How do you choose holiday gifts for relatives	171.0
15088	What I need to say to other team members while inviting an almost outlier for group tour?	170.0
13214	How to improve a relationship with my mother?	166.0
5079	"Use of ""what"" when asking for partial clarification of what was said"	165.0
14226	Coping with alienation in high school in adult life?	165.0
12783	How to approach former landlord about agreement that was not upheld?	162.0
9057	Want to request an ex-boss to be my mentor. Would it be a good thing to do?	159.0
14818	How should I deal with people who don't answer questions?	159.0
10684	I'm worried my neighbour drinks alcohol while driving, should I confront him?	158.0
14569	Would it be appropriate to tell my neighbor's kids to quiet down when their parents are not at home?	156.0
7822	How should household chores be split for non-parent, different work-hour couples?	156.0
13244	How to act more politely despite of beng mixed up?	154.0
11277	How can I convey that i am interested in other job descriptions without making me sound disinterested in a particular one?	153.0
6438	How to Handle Openly Hostile Strangers On the Subway?	152.0
5066	Why do you want this job?	152.0
15101	Is it normal in a professional environment to inform a director of personal discomfort experienced on their site?	151.0
9767	Search for an Appropriate Gift	149.0
9735	How to ask for honest opinion of my teammates	149.0
14689	What reaction does it cause to tell a person you have known for a short time that you have a mental disorder?	148.0
8871	A birthday greeting	146.0
6951	How to explain your future goals in an evaluation interview?	144.0
14718	Interpersonal Communication Styles	144.0
7944	Asking about people's ages on their birthday	141.0
14368	How do I slow down and say what I feel as opposed to the first thing that comes to mind?	141.0
14440	How to Ask a Muslim if He Adheres to strict Halal tradition	140.0
10285	Is it polite to call a co-worker again, when they tell you they will call you back but don't?	139.0
11095	What kind of birthday gift is appropriate for a recent friend?	138.0
12327	How to get better at articulation?	137.0
14996	Tell social acquaintaces I prefer messaging apps/email over LinkedIn	136.0
14257	How to find the right words for what im trying to say?	134.0
6619	How to enjoy working in a team?	134.0
14988	How to make a friend stop his racists jokes?	132.0
14949	How can I say my little brother to take more attention on studies , don't waste time on cell phone?	131.0
5727	How to present myself to other cultures on cover letters	125.0
5984	Communication while setting up an informational interview via email	124.0
11148	Declining helping with a (personal) project	123.0
14212	How to politely ask for a response?	123.0
14498	How can I ask the smokers to stop smoking at playgrounds?	120.0
13773	How to ask my roommate/good friend if they are unhappy because I did not meet their expectation of me (as a roommate)?	118.0
15166	Awkward Conversation	115.0
9806	Negotiations on returns	105.0
11981	How to ask a willing but flaky friend to contribute to a project	88.0
13024	Managing and motivating a collaborator	85.0
12580	Should I tell potential business partners that I am working on other projects as well?	80.0
12085	How to show my parents my maturity?	79.0
6003	How do you write a great thank you letter to a school teacher?	72.0
15190	How do I get my friends to understand that I won't be social ALL the time and tolerate their scoff when I say 'I'm studying'	65.0
13138	How to tell somebody I am not interested in reading their novels	63.0
15182	To make couple life easy	62.0
8739	How do I offer gum or mints without being misinterpreted?	59.0
12960	How to greet someone in a long corridor	56.0
15192	Is it rude to pay someone for a gift you received?	54.0
15185	Use of communication method to tell subordinates regarding irregularities	52.0
15009	Politely refusing an invitation	38.0
15189	How to keep/make peace between others?	37.0
15195	How to tell my mother the way she acts when upset or tired is unacceptable	21.0
15194	What should a person do when confronted with a conflict starter statement?	16.0
2		
4		
6		
7		
8		
10		
12		
14		
15		
16		
17		
18		
19		
