	Title	ViewCount
102142	Why would an AI need to simulate multiple universes with only one sentient species?	95.0
66028	Is there a possibility for an AI to make the skee ball machine to act like cannons?	95.0
104613	Ensuring Continuity of Consciousness When Transferring The Mind Into A Computer?	95.0
82031	How to determine the temperature of an Earth-like planet with two major heat sources?	95.0
28636	Lonely gods (housing and food)	95.0
104329	What could trigger an Inverse Chronological Order experience?	95.0
95149	Keplerian Life Cycle: Old age	95.0
64822	What may people do for gods?	95.0
67021	What would be the most efficient design for a ship that is propelled telekinetically	95.0
83568	How would people speak with rulers?	95.0
100117	Using the atmosphere to increase the efficiency of rocket launches	95.0
56713	What would be the consequence for the Earth if the moon's orientation was flipped?	95.0
95818	A poison for fairies & fairy-tale beings	95.0
112089	How would winged humans fight dragons?	95.0
57246	How did the slave chance upon the artifact?	95.0
104924	How could the marine ecosystem be affected by aggressive, super-intelligent sharks?	94.0
70806	Visualizing entering the Internet, Neuromancer-style	94.0
110477	How would a colossal explosion affect an ocean-based planet?	94.0
61853	Three-Toed Sloths in Temperate USA	94.0
41342	What are the most relevant degrees that can contribute to the field of human life extension?	94.0
92447	"Are fullerenes a capable/reliable ""part"" for my microorganism to work?"	94.0
38404	How to communicate the position of the emitter using light?	94.0
101190	Striving to develop a single-system management	94.0
44115	Would people living on different ringworlds around the same star measure time differently?	94.0
57048	How could stress possibly increase in a food-gathering population	94.0
32930	Do humans have the technology necessary to stop the Gulf Stream?	94.0
90182	How would this horrible climate be possibly?	94.0
88750	What are some factors that would induce random, but temporary, bouts of unconciousness?	94.0
24141	Is there any way to truly protect an idea?	94.0
107540	Foul Smelling Flatulence Flyers	94.0
50508	Wireless charging	94.0
107518	Problems with a Distributed Government System	94.0
78275	Can we manipulate a small black hole?	94.0
44906	Breaking in with sleight of hand	94.0
98284	A world without cash	94.0
99389	How might a civilization artificially keep a supermassive black hole electrically charged for the lifetime of the black hole?	94.0
67122	Can we make a Dividual with current technologies?	94.0
58914	Observable effects of living in an atmosphere 16.5% Oxygen, 3.5% CO and 80% Nitrogen?	94.0
62956	Planets days and orbital period	94.0
107930	Amazing animal fight	94.0
112909	Moons changing their rotational periods	94.0
102253	Weather among the average tropical coastal regions? (I can't be more specific than this since i lack a map, I apologize)	94.0
67426	Possible inconsistencies of lesser forest wyverns that camouflage/communicate by changing skin color/patterns	94.0
94927	How can an intelligent, STL interstellar civilisation emerge on a planet with an ammonia-based biochemistry?	94.0
109784	Whale-Tail and Seal-Legs in One Animal	94.0
107238	How can I ride a balloon in a hurricane?	94.0
32543	Using Laser Fence to Mis-direct Bullets	94.0
92604	Thermobaric weapons in dense atmospheres	94.0
101468	What happens if a small moon is held within a planet's Roche Limit?	94.0
85028	Could a crew of astronauts survive a crash landing onto a planet?	94.0
111129	Time traveller tasked with finding traces of past alien visits to Earth	93.0
110067	Resource from enemy space ships as currency	93.0
77673	How did the necromancer fool the healers through magic barrier?	93.0
91476	What Competition Could Feasibly Exist on a Trade-Focused Island Chain?	93.0
32735	How feasible is a social order based on the immunity of people to harmful external stimuli?	93.0
92856	What if a helium-filled ball was thrown towards the earth?	93.0
49130	How to seize a Hobbit thief who stole the one of a kind de Broglie's suit?	93.0
72422	"Is the un-defining of Consciousness in the book ""How to Create a Mind"" holds up?"	93.0
77797	What would happen if an Emperor's bodyguard became a national interim police force for a decade?	93.0
103892	Building a Medieval/Victorian world. How should the architecture and culture be seen or visualized?	93.0
108833	Effects of high-intensity radiation on the undead?	93.0
92650	What can cause the formation of a water canopy above the Earth's surface?	93.0
30944	What happens if a colony needs a specific supplement to survive?	93.0
88274	What kind of evolutionary pressure might lead to plants that send out a tight beam of ionizing radiation	93.0
18038	Timeline for developing a “retroscope” – looking back in time	93.0
40619	Unexpected change in male births	93.0
50484	Martian Currency	93.0
41621	Is it possible that North or South poles are mythical continent Atlántida?	93.0
104206	What other technology exists that are safer and simpler then cellular wavelength communication?	93.0
45939	pressure differences and stargates	93.0
88752	Getting rid of the corporations with cryptocurrency economy?	93.0
33769	Suitable name for book of prophecies, book of riddles	93.0
113573	The dreaded apocalyptic asteroid approaches Earth but lands 'safely' on the Moon	93.0
56115	Life on surrogates	93.0
34399	The affect of someone's mental reaction timing in a simulated or virtual reality	93.0
36380	Heated Brick vs. Solid Stone Brick	93.0
107479	Virus-like contagion with limited activity time	93.0
33583	Changes in society under constant threat	93.0
37139	Subterranean Intelligent Species	93.0
89714	How would the lack of nukes/fission technology affect warfare and conflicts between 'great powers'?	93.0
62526	Is there a possibility of an AI image to mimic the movement of the AI possesing robot?	93.0
50468	How was Bladetree Magic created?	93.0
102710	Could a Large Marine Organism Develop an EMP Capable of Disabling Watercraft?	93.0
87170	How would the world change if cryptocurrencies supersede all conventional bank businesses?	93.0
46261	How would future all-in-one personal smart device be used in a generation?	92.0
24016	How confident will we be in our ability to ensure specifics of Hard AI programing	92.0
109378	If a new planet was discovered & became a spot of constant tourism, would that decrease car pollution and give the earth's climate time to heal	92.0
93006	Caloric intake for oversized unicorn	92.0
92110	How large would this religion need to be to rule the world?	92.0
104453	How would I create a planet with exaggerated aurora?	92.0
75000	Internal micro-heating and Vanadium Dioxide muscles	92.0
107169	All the Radioactive Metals Inside Earth's Core--How Would They Affect Convection?	92.0
98851	How to save a person who has just fell down form an oceanic city?	92.0
67203	Who would want to control a weather controlling device?	92.0
94667	How do puffer lizards puff up into flight so quickly?	92.0
47652	How could species determine sex genetically using only autosomes?	92.0
60323	How could Earth's geography be altered by multiple asteroids? Evacuated and later repopulated	92.0
101832	Pseudo-simian descendants of the kinkajou	92.0
111624	How to make some similar looking races different?	92.0
80232	Can you have an eccentric horseshoe orbit for long?	92.0
102779	"""Moving"" through time doesn't actually involve motion"	92.0
60871	Water replacement on a world with a nitrogen-rich atmosphere	92.0
85145	Is is possible to alter brain states to trigger emotions?	92.0
52189	Reasonable way to determine orbital parameters in an unknows stellar system	92.0
108318	The Great Carina Nebula in viewing range of a planet	92.0
83949	How would one go about creating a world in cyberspace?	92.0
17514	What if your legs would not stop moving in the walking motion	92.0
33608	Limiting volcanism to certain points on an exomoon	92.0
108690	What would mammoth meat and milk taste like?	92.0
51103	Possible world ending scenario if nowadays earth population can learn and practice magic	92.0
112049	Could a Superhero with radio wave powers hear the radio?	92.0
103896	Batteries and resource restrictions	92.0
5780	Sympathetic links with flight	92.0
104462	Is it possible an ice line from pole to pole in a tidally locked Earth-like moon?	92.0
107954	What would conditions be like at the hyperbolic horizon?	92.0
98574	Concise, formal way of describing a particular meridian of a moon	92.0
